"topik","contentSnippet"
"hiburan","Kisah seorang perempuan, dulu jual makanan di pinggir jalan kini sukses berbisnis tengah mencuri perhatian publik."
"hiburan","Inilah sosok Anjelia Dom, peserta Indonesian Idol yang tereliminasi di babak Spektakuler Show 5. Pendukung kecewa, BCL dan Rossa sampai melongo"
"hiburan","Di tengah kasus pemerasan setelah jadi tersangka, Nikita Mirzani memberikan pengakuan mengejutkan sedang hamil, warganet penasaran sosok bapaknya"
"hiburan","Program Hafiz Indonesia selalu tayang menemani masyarakat pada setiap bulan Ramadhan, cek jadwal tayangnya."
"hiburan","Berikut ini jadwal tayang Indonesian Idol season 13 babak Spektakuler Show 6 selama bulan Ramadhan 2025."
"hiburan","Bak roda yang berputar itulah kehidupan yang kini dijalani komedian Nunung. Kini nasib pilu dialaminya tinggal di kos-kosan, banyak aset yang dijual"
"olahraga","Beberapa pemain Jakarta Livin Mandiri menangis setelah pertandingan melawan Bandung bjb Tandamata."
"olahraga","Pebola voli Indonesia, Megawati Hangestri menjadi top scorer timnya di laga ini dengan 16 poin."
"olahraga","EIGER Tropical Adventure menggelar  The Spider Kids 2025 secara  serentak di empat kota di Indonesia, meliputi kota Surabaya, Bandung, Makassar"
"olahraga","Hasil pertandingan Red Sparks hari ini, Rabu (19/2/2025). Megawati Hangestri Cs tak berdaya di tangan AI Peppers."
"olahraga","Sejumlah pecatur papan atas dunia turut ambil bagian dalam “Indonesian Grand Master Tournament 2025″ yang digelar di Bandung, 15 – 25 Februari 2025."
"olahraga","Di atas ring, mereka mempraktikkan teknik-teknik street fighting yang sudah mereka kuasai"
"olahraga","Pyeong Taekwondo Club Purwakarta mencetak prestasi gemilang dengan meraih Juara Umum 2 di ajang 3rd Victory Nasional Taekwondo Championship 2025."
"olahraga","Red Sparks akan menghadapi IBK Altos di Daejeon Chungmu Gymnasium, 12 Februari 2025 mulai pukul 17:00 WIB."
"olahraga","Pada pertandingan tersebut, BJB Tandamata dan Popsivo Polwan tampil sangat agresif di GOR Jalak Harupat, Kabupaten Bandung."
"olahraga","Selama tiga hari kompetisi tertinggi voli di Indonesia, Proliga akan digelar di GOR Indoor Si Jalak Harupat Kabupaten Bandung"
"olahraga","Bandung bjb Tanda Mata ingin memanfaatkan tuan rumah untuk memelihara peluang lolos ke final four Proliga 2025."
"olahraga","Jadwal siaran langsung Red Sparks melawan Hyundai Hillstate dalam lanjutan Liga Voli Korea 2024/2025 putaran kelima, Jumat (7/2/2025)."
"olahraga","Tim bola voli Bandung BJB Tandamata siap menyambut gelaran Proliga 2025 yang akan berlangsung di GOR Jalak Harupat, Bandung."
"olahraga","Jadwal Proliga 2025 di Bandung bakal dimulai hari ini di GOR Sijalak Harupat Kabupaten Bandung."
"olahraga","Yang kangen Yolla Yuliana tampil lagi di Proliga, kabarnya pemain ini bakal membela Jakarta Popsivo Polwan di Proliga 2025."
"olahraga","Proliga 2025 bakal bergulir lagi, setelah pekan lalu tidak menyelenggarakan pertandingan."
"olahraga","Dua kali beruntun Red Sparks harus menyerah dari Pink Spiders. Media Korea, Mania Times, memprediksi Megawati cs bakal fokus incar posisi kedua."
"olahraga","Megawati Hangestri menyumbang 31 poin di laga tersebut, jauh dari pemain legendaris Korea yang membela Pink Spiders, Kim Yeon-kyung."
"olahraga","Bandung bjb Tandamata berbenah menjelang pertarungan putaran kedua Proliga Bola Voli 2025."
"olahraga","Jadwal Voli Korea Red Sparks vs Pink Spiders bakal berlangsung di Chungmu Gymnasium, Kamis (30/1/2025) pukul 11.35 WIB."
"teknologi","Pelayanan melalui aplikasi Jamsostek Mobile (JMO) membantu memudahkan untuk melakukan klaim"
"teknologi","Samsung telah merilis gadget seperti ini melalui Galaxy Tab S10 Ultra, perangkat fleksibel dan mumpuni untuk kunci produktivitas."
"teknologi","SOUNDSFEST 2025 disokong Nuon dari PT Telkom, kini merambah Jakarta untuk pertama kalinya"
"teknologi","Fauxell meluncurkan aplikasi konsultasi hukum yang diharapkan dapat menjadi salah satu solusi bagi permasalahan kurangnya akses bantuan hukum"
"teknologi","Peneliti ahli utama pusat riset iklim dan atmosfer BRIN, Trismidianto, menyebut fenomena yang sering terabaikan yaitu dampak air hujan tercemar polusi"
"teknologi","Axioo Hype R merupakan laptop tipis dan ringan yang dibekali spek tinggi dengan harga dimulai dari 7 jutaan."
"teknologi","Telkom sedang gencar mengembangkan berbagai solusi AI menggunakan data center milik sendiri di Indonesia melalui BigBox"
"teknologi","mahasiswa Fakultas Informatika Telkom University menciptakan aplikasi Retinex, inovasi untuk deteksi penyakit mata menggabungkan teknologi AI"
"teknologi","Adapun iPhone yang tidak didukung WhatsApp tersebut merupakan iPhone seri lama."
"teknologi","Inilah cara menggunakan tema chat baru dengan pilihan warna yang lebih banyak di WhatsApp."
"teknologi","Galaxy S25 Series menghadirkan berbagai pembaruan yang akan membuat proses pembuatan konten, baik foto maupun video, semakin mudah dan hasilnya..."
"teknologi","Penolakan itu disampaikan Sam Altman setelah Elon Musk dan sejumlah investor seperti Baron Capital Group dan Valor Management mengajukan penawaran."
"teknologi","Telkom Indonesia (TLKM) menjalin kemitraan strategis dengan perusahaan penyedia teknologi global, Thales, untuk pengembangan teknologi"
"teknologi","Simak cara membuat video kungfu yang sedang viral di media sosial secara gratis menggunakan Hailuo AI berikut ini."
"teknologi","Baru-baru ini publik tengah ramai memperbincangkn DeepSeek, aplikasi chatbot berbasis kecerdasan buatan (AI) asal China."
"teknologi","Aplikasi untuk transformasi digital dalam pengelolaan keuangan pribadi dan bisnis serta hiburan diluncurkan Lugu Group."
"teknologi","Perluasan cakupan jaringan dengan pemasangan Base Transceiver Station (BTS) di Desa Mekarmulya, Kecamatan Cikalongkulon, Kabupaten Cianjur"
"teknologi","Simak berikut ini tips untuk pencari kerja atau jobseeker membuat curriculum vitae (CV) applicant tracking system (ATS)."
"teknologi","ASUS Republic of Gamers (ROG) siap-siap merilis sejumlah laptop gaming yang dipersenjatai CPU serta GPU generasi terbaru."
"teknologi","Program PaDi Talks sendiri berupa sesi diskusi interaktif yang bisa diikuti para UKM yang telah bergabung menjadi seller di marketplace PaDi UMKM."
